episode,total_reward,steps,success,licked_left,licked_right,n_licks,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
2712,-2.55,500,0,1,0,1,0,nan,6e-06,0.440194,nan
2713,-2.55,500,0,1,0,1,0,nan,1.2e-05,0.440369,nan
2714,-2.55,500,0,1,0,1,0,nan,3e-06,0.437544,nan
2715,-2.6,500,0,1,0,2,0,nan,0.002893,0.438551,nan
2716,-2.55,500,0,1,0,1,0,nan,0.001443,0.439046,nan
2717,-2.6,500,0,1,0,2,0,nan,8e-06,0.438106,nan
2718,-2.6,500,0,1,0,2,0,nan,0.002881,0.435647,nan
2719,-2.55,500,0,1,0,1,0,nan,1e-05,0.434947,nan
2720,-2.55,500,0,1,0,1,0,nan,0.001443,0.434457,nan
2721,-2.7,500,0,1,0,4,0,nan,3e-06,0.434861,nan
2722,-2.6,500,0,1,0,2,0,nan,1e-06,0.434308,nan
2723,-2.55,500,0,1,0,1,0,nan,3e-06,0.434299,nan
2724,-2.55,500,0,1,0,1,0,nan,1.1e-05,0.434634,nan
2725,-2.6,500,0,1,0,2,0,nan,0.001435,0.433877,nan
2726,-2.6,500,0,1,0,2,0,nan,1e-06,0.434471,nan
2727,-2.55,500,0,1,0,1,0,nan,0.001438,0.434154,nan
2728,-2.6,500,0,1,0,2,0,nan,0.002876,0.434534,nan
2729,-2.55,500,0,1,0,1,0,nan,0.002874,0.434484,nan
2730,-2.55,500,0,1,0,1,0,nan,4e-06,0.434201,nan
2731,-2.65,500,0,1,0,3,0,nan,1.4e-05,0.434177,nan
2732,-2.55,500,0,1,0,1,0,nan,0.00145,0.433378,nan
2733,-2.55,500,0,1,0,1,0,nan,4e-06,0.433203,nan
2734,-2.55,500,0,1,0,1,0,nan,2e-06,0.433032,nan
2735,-2.65,500,0,1,0,3,0,nan,2e-06,0.433906,nan
2736,-2.6,500,0,1,0,2,0,nan,3e-06,0.433702,nan
2737,-2.55,500,0,1,0,1,0,nan,1e-06,0.433745,nan
2738,-2.55,500,0,1,0,1,0,nan,0.002856,0.432591,nan
2739,-2.55,500,0,1,0,1,0,nan,4e-06,0.433496,nan
2740,-2.55,500,0,1,0,1,0,nan,3e-06,0.433052,nan
2741,-2.55,500,0,1,0,1,0,nan,4e-06,0.432971,nan
2742,-2.55,500,0,1,0,1,0,nan,7e-06,0.432441,nan
2743,-2.55,500,0,1,0,1,0,nan,1e-06,0.434064,nan
2744,-2.55,500,0,1,0,1,0,nan,2e-06,0.433135,nan
2745,-3.3,500,0,1,0,16,0,nan,0.001422,0.432708,nan
2746,-2.75,500,0,1,0,5,0,nan,2e-06,0.432348,nan
2747,-2.55,500,0,1,0,1,0,nan,0.001419,0.432182,nan
2748,-2.6,500,0,1,0,2,0,nan,0.0,0.432522,nan
2749,-2.55,500,0,1,0,1,0,nan,2e-05,0.43199,nan
2750,-2.6,500,0,1,0,2,0,nan,4e-06,0.431369,nan
2751,-2.6,500,0,1,0,2,0,nan,4e-06,0.431273,nan
2752,-2.55,500,0,1,0,1,0,nan,0.002832,0.433302,nan
2753,-2.55,500,0,1,0,1,0,nan,0.001415,0.431515,nan
2754,-2.55,500,0,1,0,1,0,nan,4e-06,0.432073,nan
2755,-2.55,500,0,1,0,1,0,nan,2e-06,0.432699,nan
2756,-2.55,500,0,1,0,1,0,nan,5e-06,0.431762,nan
2757,-2.55,500,0,1,0,1,0,nan,9e-06,0.43054,nan
2758,-2.55,500,0,1,0,1,0,nan,3e-06,0.431664,nan
2759,-2.6,500,0,1,0,2,0,nan,5e-06,0.431797,nan
2760,-2.55,500,0,1,0,1,0,nan,2e-06,0.430228,nan
2761,-2.55,500,0,1,0,1,0,nan,6e-06,0.43184,nan
2762,-2.6,500,0,1,0,2,0,nan,0.001405,0.431223,nan
2763,-2.55,500,0,1,0,1,0,nan,3e-06,0.432976,nan
2764,-2.55,500,0,1,0,1,0,nan,0.00141,0.432916,nan
2765,-2.55,500,0,1,0,1,0,nan,7e-06,0.43013,nan
2766,-2.55,500,0,1,0,1,0,nan,5e-06,0.430519,nan
2767,-2.55,500,0,1,0,1,0,nan,6e-06,0.430316,nan
2768,-2.55,500,0,1,0,1,0,nan,3e-06,0.430674,nan
2769,-2.55,500,0,1,0,1,0,nan,2e-06,0.429985,nan
2770,-2.55,500,0,1,0,1,0,nan,3e-06,0.431506,nan
2771,-2.6,500,0,1,0,2,0,nan,0.002801,0.430135,nan
2772,-2.55,500,0,1,0,1,0,nan,5e-06,0.429147,nan
2773,-2.55,500,0,1,0,1,0,nan,1e-06,0.430721,nan
2774,-1.7,500,0,1,0,4,1,nan,0.002783,0.428328,nan
2775,-2.55,500,0,1,0,1,0,nan,0.003015,0.429645,nan
2776,-2.55,500,0,1,0,1,0,nan,3e-06,0.43064,nan
2777,-2.55,500,0,1,0,1,0,nan,2.3e-05,0.431863,nan
2778,-2.55,500,0,1,0,1,0,nan,4e-06,0.430798,nan
2779,-2.55,500,0,1,0,1,0,nan,0.001392,0.430204,nan
2780,-2.55,500,0,1,0,1,0,nan,4e-06,0.43088,nan
2781,-2.55,500,0,1,0,1,0,nan,0.001389,0.429022,nan
2782,-2.55,500,0,1,0,1,0,nan,0.00139,0.429818,nan
2783,-2.55,500,0,1,0,1,0,nan,0.001393,0.431563,nan
2784,-2.6,500,0,1,0,2,0,nan,0.001387,0.428503,nan
2785,-1.6,500,0,0,0,2,1,nan,1e-06,0.42866,nan
2786,-2.5,500,0,0,0,0,0,nan,3e-06,0.430963,nan
2787,-2.5,500,0,0,0,0,0,nan,1.3e-05,0.431779,nan
2788,-2.5,500,0,0,0,0,0,nan,0.002772,0.432747,nan
2789,-2.5,500,0,0,0,0,0,nan,4e-06,0.434039,nan
2790,-2.55,500,0,1,0,1,0,nan,1e-06,0.433272,nan
2791,-2.5,500,0,0,0,0,0,nan,0.001353,0.433551,nan
2792,-2.5,500,0,0,0,0,0,nan,0.001384,0.433496,nan
2793,-2.5,500,0,0,0,0,0,nan,0.002756,0.433175,nan
2794,-2.5,500,0,0,0,0,0,nan,5e-06,0.433165,nan
2795,-2.5,500,0,0,0,0,0,nan,2e-06,0.432804,nan
2796,-2.5,500,0,0,0,0,0,nan,0.002737,0.432812,nan
2797,-2.5,500,0,0,0,0,0,nan,0.005931,0.437698,nan
2798,-2.55,500,0,1,0,1,0,nan,0.001792,0.439576,nan
2799,-2.6,500,0,1,0,2,0,nan,5e-06,0.433404,nan
2800,-2.5,500,0,0,0,0,0,nan,3e-06,0.433159,nan
2801,-2.6,500,0,1,0,2,0,nan,0.001377,0.439008,nan
2802,-2.5,500,0,0,0,0,0,nan,2e-06,0.437731,nan
2803,-3.25,500,0,1,0,15,0,nan,2.4e-05,0.438953,nan
2804,-2.5,500,0,0,0,0,0,nan,6e-06,0.437381,nan
2805,-2.65,500,0,1,0,3,0,nan,2e-06,0.438661,nan
2806,-2.5,500,0,0,0,0,0,nan,0.002768,0.438991,nan
2807,-2.5,500,0,0,0,0,0,nan,0.001382,0.440461,nan
2808,-2.5,500,0,0,0,0,0,nan,4e-06,0.438891,nan
2809,-2.5,500,0,0,0,0,0,nan,0.001379,0.439484,nan
2810,-2.5,500,0,0,0,0,0,nan,0.001395,0.440759,nan
2811,-2.5,500,0,0,0,0,0,nan,0.001737,0.438425,nan
2812,-2.5,500,0,0,0,0,0,nan,2e-06,0.443364,nan
2813,-2.5,500,0,0,0,0,0,nan,1e-06,0.442726,nan
2814,-2.5,500,0,0,0,0,0,nan,0.001724,0.438102,nan
2815,-2.5,500,0,0,0,0,0,nan,1.7e-05,0.441908,nan
2816,-2.5,500,0,0,0,0,0,nan,0.004457,0.440085,nan
2817,-2.5,500,0,0,0,0,0,nan,6e-06,0.443594,nan
2818,-2.5,500,0,0,0,0,0,nan,0.002737,0.441516,nan
2819,-2.5,500,0,0,0,0,0,nan,3e-06,0.44332,nan
2820,-2.5,500,0,0,0,0,0,nan,4.8e-05,0.441926,nan
2821,-2.5,500,0,0,0,0,0,nan,1.3e-05,0.442063,nan
2822,-2.5,500,0,0,0,0,0,nan,3.5e-05,0.440644,nan
2823,-2.5,500,0,0,0,0,0,nan,0.001514,0.442019,nan
2824,-2.5,500,0,0,0,0,0,nan,2.4e-05,0.441372,nan
2825,-2.5,500,0,0,0,0,0,nan,0.005032,0.438932,nan
2826,-2.5,500,0,0,0,0,0,nan,0.001924,0.442381,nan
2827,-2.5,500,0,0,0,0,0,nan,7e-06,0.444222,nan
2828,-2.5,500,0,0,0,0,0,nan,0.001368,0.441587,nan
2829,-2.65,500,0,1,0,3,0,nan,0.001403,0.442936,nan
2830,-2.5,500,0,0,0,0,0,nan,2.2e-05,0.446101,nan
2831,-2.7,500,0,1,0,4,0,nan,3e-06,0.4467,nan
2832,-2.8,500,0,1,0,6,0,nan,2.3e-05,0.442738,nan
2833,-2.5,500,0,0,0,0,0,nan,6.6e-05,0.441778,nan
2834,-2.5,500,0,0,0,0,0,nan,0.001659,0.444184,nan
2835,-2.5,500,0,0,0,0,0,nan,6e-06,0.442316,nan
2836,-2.55,500,0,0,0,1,0,nan,4e-06,0.444084,nan
2837,-2.5,500,0,0,0,0,0,nan,0.001653,0.44362,nan
2838,-2.5,500,0,0,0,0,0,nan,0.004745,0.442017,nan
2839,-2.5,500,0,0,0,0,0,nan,2e-06,0.444899,nan
2840,-2.6,500,0,1,0,2,0,nan,2e-06,0.444021,nan
2841,-2.5,500,0,0,0,0,0,nan,0.001353,0.446455,nan
2842,-2.5,500,0,0,0,0,0,nan,0.00135,0.443526,nan
2843,-2.5,500,0,0,0,0,0,nan,0.003021,0.441624,nan
2844,-2.85,500,0,1,0,7,0,nan,6.7e-05,0.455919,nan
2845,-2.5,500,0,0,0,0,0,nan,5.6e-05,0.450705,nan
2846,-2.6,500,0,1,0,2,0,nan,0.003322,0.448797,nan
2847,-2.6,500,0,1,0,2,0,nan,5.5e-05,0.447312,nan
2848,-2.5,500,0,0,0,0,0,nan,0.003174,0.447377,nan
2849,-2.5,500,0,0,0,0,0,nan,1e-06,0.445179,nan
2850,-2.5,500,0,0,0,0,0,nan,0.001604,0.445344,nan
2851,-2.5,500,0,0,0,0,0,nan,5e-06,0.443567,nan
2852,-2.5,500,0,0,0,0,0,nan,0.001599,0.445544,nan
2853,-2.5,500,0,0,0,0,0,nan,4e-06,0.445063,nan
2854,-2.5,500,0,0,0,0,0,nan,3e-06,0.445147,nan
2855,-2.55,500,0,1,0,1,0,nan,0.004292,0.442546,nan
2856,-2.5,500,0,0,0,0,0,nan,0.001585,0.443421,nan
2857,-2.5,500,0,0,0,0,0,nan,0.001354,0.444267,nan
2858,-2.5,500,0,0,0,0,0,nan,0.002926,0.442736,nan
2859,-2.5,500,0,0,0,0,0,nan,1e-06,0.441982,nan
2860,-2.5,500,0,0,0,0,0,nan,2e-06,0.442971,nan
2861,-2.55,500,0,1,0,1,0,nan,2e-06,0.44291,nan
2862,-2.5,500,0,0,0,0,0,nan,4e-06,0.426014,nan
2863,-2.5,500,0,0,0,0,0,nan,1.2e-05,0.426261,nan
2864,-2.55,500,0,0,0,1,0,nan,0.002757,0.421124,nan
2865,-2.55,500,0,0,0,1,0,nan,1.4e-05,0.418681,nan
2866,-2.5,500,0,0,0,0,0,nan,1.6e-05,0.41886,nan
2867,-2.5,500,0,0,0,0,0,nan,2e-05,0.420205,nan
2868,-2.6,500,0,0,0,2,0,nan,0.002661,0.420222,nan
2869,-2.5,500,0,0,0,0,0,nan,9e-06,0.421075,nan
2870,-2.55,500,0,0,0,1,0,nan,4e-06,0.423513,nan
2871,-2.5,500,0,0,0,0,0,nan,0.002995,0.423427,nan
2872,-2.5,500,0,0,0,0,0,nan,2e-06,0.421797,nan
2873,-2.5,500,0,0,0,0,0,nan,4e-06,0.420959,nan
2874,-2.5,500,0,0,0,0,0,nan,3e-06,0.421988,nan
2875,-2.55,500,0,1,0,1,0,nan,2e-06,0.421779,nan
2876,-2.5,500,0,0,0,0,0,nan,0.001345,0.421076,nan
2877,-2.5,500,0,0,0,0,0,nan,0.001344,0.421125,nan
2878,-2.5,500,0,0,0,0,0,nan,3e-06,0.420135,nan
2879,-2.5,500,0,0,0,0,0,nan,5e-06,0.419628,nan
2880,-2.5,500,0,0,0,0,0,nan,1.4e-05,0.419732,nan
2881,-2.55,500,0,1,0,1,0,nan,6e-06,0.420132,nan
2882,-2.5,500,0,0,0,0,0,nan,3e-06,0.419814,nan
2883,-2.6,500,0,1,0,2,0,nan,1e-05,0.418372,nan
2884,-2.5,500,0,0,0,0,0,nan,0.001342,0.420233,nan
2885,-2.5,500,0,0,0,0,0,nan,1e-06,0.420766,nan
2886,-2.5,500,0,0,0,0,0,nan,0.001342,0.419745,nan
2887,-2.5,500,0,0,0,0,0,nan,0.002682,0.420076,nan
2888,-2.5,500,0,0,0,0,0,nan,0.001339,0.41929,nan
2889,-2.5,500,0,0,0,0,0,nan,0.001338,0.419596,nan
2890,-2.5,500,0,0,0,0,0,nan,0.001341,0.419634,nan
2891,-2.5,500,0,0,0,0,0,nan,0.001339,0.419563,nan
2892,-2.6,500,0,1,0,2,0,nan,1e-06,0.420193,nan
2893,-2.5,500,0,0,0,0,0,nan,3e-06,0.420407,nan
2894,-2.5,500,0,0,0,0,0,nan,0.001339,0.419308,nan
2895,-2.5,500,0,0,0,0,0,nan,3e-06,0.419528,nan
2896,-2.5,500,0,0,0,0,0,nan,0.001337,0.419126,nan
2897,-2.55,500,0,1,0,1,0,nan,2e-06,0.419237,nan
2898,-2.5,500,0,0,0,0,0,nan,1e-06,0.419495,nan
2899,-2.5,500,0,0,0,0,0,nan,2e-06,0.419337,nan
2900,-2.5,500,0,0,0,0,0,nan,0.00274,0.419189,nan
2901,-2.5,500,0,0,0,0,0,nan,0.001337,0.418891,nan
2902,-2.5,500,0,0,0,0,0,nan,2e-06,0.419932,nan
2903,-2.5,500,0,0,0,0,0,nan,0.001392,0.418966,nan
2904,-2.5,500,0,0,0,0,0,nan,0.001334,0.418442,nan
2905,-2.5,500,0,0,0,0,0,nan,0.0,0.419722,nan
2906,-2.55,500,0,1,0,1,0,nan,1e-06,0.419344,nan
2907,-2.5,500,0,0,0,0,0,nan,0.001336,0.418792,nan
2908,-2.5,500,0,0,0,0,0,nan,0.002732,0.418847,nan
2909,-2.5,500,0,0,0,0,0,nan,3e-06,0.418456,nan
2910,-2.5,500,0,0,0,0,0,nan,1e-05,0.418799,nan
2911,-2.55,500,0,1,0,1,0,nan,2e-06,0.418891,nan
2912,-2.5,500,0,0,0,0,0,nan,2e-06,0.418893,nan
2913,-2.5,500,0,0,0,0,0,nan,0.0,0.419622,nan
2914,-2.5,500,0,0,0,0,0,nan,0.001335,0.4186,nan
2915,-2.5,500,0,0,0,0,0,nan,2e-06,0.418836,nan
2916,-2.5,500,0,0,0,0,0,nan,1e-06,0.419123,nan
2917,-2.6,500,0,1,0,2,0,nan,3e-06,0.418555,nan
2918,-2.5,500,0,0,0,0,0,nan,0.001335,0.418577,nan
2919,-2.55,500,0,0,0,1,0,nan,1e-06,0.420114,nan
2920,-2.5,500,0,0,0,0,0,nan,0.001337,0.417632,nan
2921,-2.5,500,0,0,0,0,0,nan,0.002666,0.417882,nan
2922,-2.5,500,0,0,0,0,0,nan,0.002678,0.419591,nan
2923,-2.55,500,0,1,0,1,0,nan,0.002666,0.418479,nan
2924,-2.5,500,0,0,0,0,0,nan,3e-06,0.418898,nan
2925,-2.5,500,0,0,0,0,0,nan,0.0,0.419665,nan
2926,-2.5,500,0,0,0,0,0,nan,0.002741,0.419247,nan
2927,-2.55,500,0,1,0,1,0,nan,0.001336,0.418945,nan
2928,-2.5,500,0,0,0,0,0,nan,5e-06,0.419044,nan
2929,-2.65,500,0,1,0,3,0,nan,9e-06,0.417755,nan
2930,-2.5,500,0,0,0,0,0,nan,0.001339,0.419332,nan
2931,-2.5,500,0,0,0,0,0,nan,0.001336,0.419092,nan
2932,-2.5,500,0,0,0,0,0,nan,4e-06,0.418302,nan
2933,-2.5,500,0,0,0,0,0,nan,0.001336,0.4185,nan
2934,-2.55,500,0,1,0,1,0,nan,2e-06,0.418659,nan
2935,-2.5,500,0,0,0,0,0,nan,1e-06,0.419364,nan
2936,-2.5,500,0,0,0,0,0,nan,4e-06,0.418302,nan
2937,-2.5,500,0,0,0,0,0,nan,0.002663,0.418143,nan
2938,-2.5,500,0,0,0,0,0,nan,2e-06,0.418572,nan
2939,-2.5,500,0,0,0,0,0,nan,0.001335,0.418934,nan
2940,-2.5,500,0,0,0,0,0,nan,0.001334,0.418649,nan
2941,-2.5,500,0,0,0,0,0,nan,0.001332,0.417762,nan
2942,-2.55,500,0,1,0,1,0,nan,2e-06,0.418363,nan
2943,-2.55,500,0,1,0,1,0,nan,2e-06,0.418758,nan
2944,-2.55,500,0,1,0,1,0,nan,3e-06,0.418435,nan
2945,-2.55,500,0,1,0,1,0,nan,3e-06,0.41868,nan
2946,-2.5,500,0,0,0,0,0,nan,0.002665,0.418602,nan
2947,-2.5,500,0,0,0,0,0,nan,0.001335,0.419151,nan
2948,-2.5,500,0,0,0,0,0,nan,2.1e-05,0.418997,nan
2949,-2.5,500,0,0,0,0,0,nan,0.001334,0.417946,nan
2950,-2.5,500,0,0,0,0,0,nan,2e-06,0.41817,nan
2951,-2.5,500,0,0,0,0,0,nan,2e-06,0.418611,nan
2952,-2.5,500,0,0,0,0,0,nan,2e-06,0.418819,nan
2953,-2.5,500,0,0,0,0,0,nan,0.001362,0.419571,nan
2954,-2.5,500,0,0,0,0,0,nan,0.002721,0.418492,nan
2955,-2.5,500,0,0,0,0,0,nan,2e-06,0.418869,nan
2956,-2.5,500,0,0,0,0,0,nan,4e-06,0.418111,nan
2957,-2.5,500,0,0,0,0,0,nan,3e-06,0.418542,nan
2958,-2.5,500,0,0,0,0,0,nan,0.001339,0.4192,nan
2959,-2.5,500,0,0,0,0,0,nan,1e-06,0.41926,nan
2960,-2.5,500,0,0,0,0,0,nan,0.001338,0.419122,nan
2961,-2.5,500,0,0,0,0,0,nan,0.00255,0.418835,nan
2962,-2.5,500,0,0,0,0,0,nan,1e-06,0.419492,nan
2963,-2.5,500,0,0,0,0,0,nan,0.001336,0.418797,nan
2964,-2.55,500,0,1,0,1,0,nan,2e-06,0.41891,nan
2965,-2.5,500,0,0,0,0,0,nan,0.0,0.419469,nan
2966,-2.5,500,0,0,0,0,0,nan,1e-06,0.418992,nan
2967,-2.5,500,0,0,0,0,0,nan,1e-06,0.419213,nan
2968,-2.5,500,0,0,0,0,0,nan,8e-06,0.418404,nan
2969,-2.5,500,0,0,0,0,0,nan,1e-06,0.418972,nan
2970,-2.5,500,0,0,0,0,0,nan,2e-06,0.418911,nan
2971,-2.55,500,0,0,0,1,0,nan,3e-06,0.418697,nan
2972,-2.5,500,0,0,0,0,0,nan,2e-06,0.419114,nan
2973,-2.5,500,0,0,0,0,0,nan,5e-06,0.418422,nan
2974,-2.5,500,0,0,0,0,0,nan,0.001338,0.418937,nan
2975,-2.5,500,0,0,0,0,0,nan,1e-06,0.419714,nan
2976,-2.55,500,0,0,0,1,0,nan,1e-06,0.419708,nan
2977,-2.55,500,0,0,0,1,0,nan,3e-06,0.420636,nan
2978,-2.5,500,0,0,0,0,0,nan,0.001359,0.421213,nan
2979,-2.55,500,0,0,0,1,0,nan,0.001375,0.424511,nan
2980,-2.5,500,0,0,0,0,0,nan,0.001383,0.423777,nan
2981,-2.55,500,0,0,0,1,0,nan,0.002762,0.42431,nan
2982,-2.5,500,0,0,0,0,0,nan,2e-06,0.427753,nan
2983,-2.55,500,0,0,0,1,0,nan,0.002811,0.428548,nan
2984,-2.5,500,0,0,0,0,0,nan,5e-06,0.428645,nan
2985,-2.5,500,0,0,0,0,0,nan,0.002808,0.428673,nan
2986,-2.5,500,0,0,0,0,0,nan,3e-06,0.428901,nan
2987,-2.5,500,0,0,0,0,0,nan,1e-06,0.430198,nan
2988,-2.5,500,0,0,0,0,0,nan,0.001413,0.431338,nan
2989,-2.5,500,0,0,0,0,0,nan,0.001412,0.430048,nan
2990,-2.5,500,0,0,0,0,0,nan,5e-06,0.429377,nan
2991,-2.55,500,0,0,0,1,0,nan,3e-06,0.43024,nan
2992,-2.5,500,0,0,0,0,0,nan,2e-06,0.430757,nan
2993,-2.55,500,0,0,0,1,0,nan,3e-06,0.430986,nan
2994,-2.55,500,0,0,0,1,0,nan,0.001413,0.43118,nan
2995,-2.5,500,0,0,0,0,0,nan,3e-06,0.430152,nan
2996,-2.5,500,0,0,0,0,0,nan,3e-06,0.431128,nan
2997,-2.5,500,0,0,0,0,0,nan,1.1e-05,0.429174,nan
2998,-2.5,500,0,0,0,0,0,nan,1e-06,0.430488,nan
2999,-2.5,500,0,0,0,0,0,nan,0.001411,0.430068,nan
3000,-2.5,500,0,0,0,0,0,nan,3e-06,0.429281,nan
