episode,total_reward,steps,success,licked_left,licked_right,n_licks,critic_loss,actor_loss,alpha
2799,0.595,21,0,0,1,6,9.2e-05,nan,nan
2800,0.6,20,0,0,1,6,7.3e-05,nan,nan
2801,0.49,22,0,0,1,8,5.9e-05,nan,nan
2802,0.49,22,0,0,1,8,5.6e-05,nan,nan
2803,0.325,25,0,0,1,11,5e-05,-0.749714,nan
2804,0.435,23,0,0,1,9,6.1e-05,nan,nan
2805,0.49,22,0,0,1,8,6.5e-05,nan,nan
2806,0.49,22,0,0,1,8,6.8e-05,nan,nan
2807,0.435,23,0,0,1,9,5.5e-05,-0.759576,nan
2808,0.485,23,0,0,1,8,6.5e-05,nan,nan
2809,0.49,22,0,0,1,8,8.8e-05,nan,nan
2810,0.605,19,0,0,1,6,6.2e-05,-0.756377,nan
2811,0.545,21,0,0,1,7,8.5e-05,nan,nan
2812,0.485,23,0,0,1,8,7e-05,-0.739132,nan
2813,0.435,23,0,0,1,9,8.3e-05,nan,nan
2814,0.605,19,0,0,1,6,7e-05,-0.760806,nan
2815,0.435,23,0,0,1,9,8.6e-05,nan,nan
2816,0.325,25,0,0,1,11,6.4e-05,-0.752854,nan
2817,0.49,22,0,0,1,8,9e-05,-0.74742,nan
2818,0.49,22,0,0,1,8,8.5e-05,-0.753773,nan
2819,0.385,23,0,0,1,10,8e-05,nan,nan
2820,0.55,20,0,0,1,7,8.3e-05,nan,nan
2821,0.325,25,0,0,1,11,7.2e-05,-0.739339,nan
2822,0.6,20,0,0,1,6,7.3e-05,-0.748121,nan
2823,0.495,21,0,0,1,8,5.9e-05,nan,nan
2824,0.425,25,0,0,1,9,8e-05,-0.717109,nan
2825,0.495,21,0,0,1,8,9.1e-05,nan,nan
2826,0.595,21,0,0,1,6,7.7e-05,-0.759916,nan
2827,0.44,22,0,0,1,9,8.7e-05,-0.749735,nan
2828,0.605,19,0,0,1,6,5.3e-05,nan,nan
2829,0.385,23,0,0,1,10,7.2e-05,-0.742566,nan
2830,0.325,25,0,0,1,11,8.3e-05,nan,nan
2831,0.385,23,0,0,1,10,7.8e-05,-0.755143,nan
2832,0.43,24,0,0,1,9,6.8e-05,-0.762199,nan
2833,0.495,21,0,0,1,8,5.3e-05,nan,nan
2834,0.435,23,0,0,1,9,9.8e-05,-0.766743,nan
2835,0.44,22,0,0,1,9,6.1e-05,-0.734335,nan
2836,0.545,21,0,0,1,7,5.1e-05,nan,nan
2837,0.38,24,0,0,1,10,7.1e-05,nan,nan
2838,0.55,20,0,0,1,7,8.5e-05,nan,nan
2839,0.655,19,0,0,1,5,8.3e-05,-0.759901,nan
2840,0.385,23,0,0,1,10,6.7e-05,nan,nan
2841,0.435,23,0,0,1,9,5.7e-05,-0.770645,nan
2842,0.6,20,0,0,1,6,5.3e-05,-0.755778,nan
2843,0.38,24,0,0,1,10,6.8e-05,-0.758776,nan
2844,0.435,23,0,0,1,9,6e-05,nan,nan
2845,0.495,21,0,0,1,8,7.6e-05,-0.758801,nan
2846,0.6,20,0,0,1,6,7e-05,-0.747064,nan
2847,0.54,22,0,0,1,7,8.9e-05,-0.733508,nan
2848,0.59,22,0,0,1,6,6.6e-05,-0.745658,nan
2849,0.44,22,0,0,1,9,7.6e-05,-0.754373,nan
2850,0.38,24,0,0,1,10,8.6e-05,-0.74728,nan
2851,0.545,21,0,0,1,7,7.8e-05,nan,nan
2852,0.6,20,0,0,1,6,7.8e-05,nan,nan
2853,0.605,19,0,0,1,6,8e-05,-0.742795,nan
2854,0.55,20,0,0,1,7,7.8e-05,-0.720349,nan
2855,0.595,21,0,0,1,6,7.3e-05,nan,nan
2856,0.38,24,0,0,1,10,0.000119,nan,nan
2857,0.385,23,0,0,1,10,8.1e-05,-0.74805,nan
2858,0.495,21,0,0,1,8,8e-05,nan,nan
2859,0.49,22,0,0,1,8,9.3e-05,nan,nan
2860,0.325,25,0,0,1,11,8.4e-05,-0.739458,nan
2861,0.49,22,0,0,1,8,7e-05,-0.747774,nan
2862,0.545,21,0,0,1,7,9.1e-05,nan,nan
2863,0.54,22,0,0,1,7,7.2e-05,nan,nan
2864,0.49,22,0,0,1,8,6.5e-05,nan,nan
2865,0.435,23,0,0,1,9,6.9e-05,-0.73872,nan
2866,0.435,23,0,0,1,9,7.3e-05,nan,nan
2867,0.435,23,0,0,1,9,8.5e-05,-0.747697,nan
2868,0.595,21,0,0,1,6,7.1e-05,nan,nan
2869,0.6,20,0,0,1,6,6.3e-05,nan,nan
2870,0.545,21,0,0,1,7,8e-05,-0.733484,nan
2871,0.495,21,0,0,1,8,7.5e-05,nan,nan
2872,0.6,20,0,0,1,6,5e-05,nan,nan
2873,0.495,21,0,0,1,8,8.6e-05,-0.733296,nan
2874,0.545,21,0,0,1,7,7.3e-05,nan,nan
2875,0.375,25,0,0,1,10,5.9e-05,-0.742294,nan
2876,0.435,23,0,0,1,9,7.8e-05,nan,nan
2877,0.38,24,0,0,1,10,8e-05,nan,nan
2878,0.38,24,0,0,1,10,5.3e-05,nan,nan
2879,0.49,22,0,0,1,8,5.7e-05,nan,nan
2880,0.435,23,0,0,1,9,6.2e-05,-0.749124,nan
2881,0.485,23,0,0,1,8,8.8e-05,nan,nan
2882,0.605,19,0,0,1,6,7.9e-05,-0.740041,nan
2883,0.43,24,0,0,1,9,6.6e-05,-0.739646,nan
2884,0.485,23,0,0,1,8,9.1e-05,nan,nan
2885,0.605,19,0,0,1,6,6.3e-05,-0.731015,nan
2886,0.38,24,0,0,1,10,8.9e-05,-0.742312,nan
2887,0.435,23,0,0,1,9,6.9e-05,nan,nan
2888,0.495,21,0,0,1,8,5.4e-05,-0.745614,nan
2889,0.44,22,0,0,1,9,6e-05,-0.757909,nan
2890,0.385,23,0,0,1,10,7.9e-05,nan,nan
2891,0.595,21,0,0,1,6,0.000133,-0.719732,nan
2892,0.55,20,0,0,1,7,9.4e-05,-0.734288,nan
2893,0.38,24,0,0,1,10,7.7e-05,-0.734303,nan
2894,0.435,23,0,0,1,9,7.2e-05,nan,nan
2895,0.545,21,0,0,1,7,4.5e-05,-0.770229,nan
2896,0.545,21,0,0,1,7,9.6e-05,nan,nan
2897,0.6,20,0,0,1,6,7.9e-05,nan,nan
2898,0.435,23,0,0,1,9,6.8e-05,-0.735777,nan
2899,0.435,23,0,0,1,9,9.9e-05,nan,nan
2900,0.55,20,0,0,1,7,8.9e-05,nan,nan
2901,0.385,23,0,0,1,10,4.9e-05,-0.744893,nan
2902,0.545,21,0,0,1,7,7.7e-05,nan,nan
2903,0.44,22,0,0,1,9,0.000103,nan,nan
2904,0.44,22,0,0,1,9,8.8e-05,nan,nan
2905,0.325,25,0,0,1,11,5.6e-05,-0.74933,nan
2906,0.43,24,0,0,1,9,5.8e-05,-0.736534,nan
2907,0.655,19,0,0,1,5,6.3e-05,nan,nan
2908,0.49,22,0,0,1,8,6.7e-05,nan,nan
2909,0.445,21,0,0,1,9,6.5e-05,-0.743998,nan
2910,0.495,21,0,0,1,8,8.4e-05,nan,nan
2911,0.595,21,0,0,1,6,9.8e-05,-0.752104,nan
2912,0.49,22,0,0,1,8,5.6e-05,-0.739667,nan
2913,0.605,19,0,0,1,6,8e-05,nan,nan
2914,0.55,20,0,0,1,7,7.7e-05,nan,nan
2915,0.43,24,0,0,1,9,7.9e-05,nan,nan
2916,0.385,23,0,0,1,10,0.000126,-0.731747,nan
2917,0.49,22,0,0,1,8,5.4e-05,-0.769379,nan
2918,0.535,23,0,0,1,7,7.1e-05,nan,nan
2919,0.55,20,0,0,1,7,7.6e-05,nan,nan
2920,0.545,21,0,0,1,7,9e-05,-0.747317,nan
2921,0.33,24,0,0,1,11,6.9e-05,-0.740976,nan
2922,0.655,19,0,0,1,5,7.9e-05,nan,nan
2923,0.495,21,0,0,1,8,7.8e-05,-0.740205,nan
2924,0.55,20,0,0,1,7,7.4e-05,-0.731306,nan
2925,0.495,21,0,0,1,8,9.4e-05,nan,nan
2926,0.38,24,0,0,1,10,4.2e-05,nan,nan
2927,0.435,23,0,0,1,9,0.000101,-0.73737,nan
2928,0.6,20,0,0,1,6,8.8e-05,-0.730185,nan
2929,0.38,24,0,0,1,10,4.4e-05,-0.740881,nan
2930,0.49,22,0,0,1,8,7.5e-05,-0.738223,nan
2931,0.54,22,0,0,1,7,5.3e-05,-0.751591,nan
2932,0.325,25,0,0,1,11,7.2e-05,nan,nan
2933,0.435,23,0,0,1,9,6.6e-05,-0.75665,nan
2934,0.545,21,0,0,1,7,6.2e-05,nan,nan
2935,0.49,22,0,0,1,8,7.1e-05,nan,nan
2936,0.55,20,0,0,1,7,5.9e-05,nan,nan
2937,0.375,25,0,0,1,10,4.4e-05,-0.782553,nan
2938,0.495,21,0,0,1,8,7e-05,nan,nan
2939,0.6,20,0,0,1,6,6.8e-05,nan,nan
2940,0.495,21,0,0,1,8,6.8e-05,-0.741296,nan
2941,0.43,24,0,0,1,9,7.9e-05,-0.75222,nan
2942,0.43,24,0,0,1,9,5.8e-05,-0.762896,nan
2943,0.385,23,0,0,1,10,0.000108,nan,nan
2944,0.545,21,0,0,1,7,6.3e-05,-0.741568,nan
2945,0.605,19,0,0,1,6,8.2e-05,nan,nan
2946,0.66,18,0,0,1,5,6.5e-05,nan,nan
2947,0.445,21,0,0,1,9,4.9e-05,-0.737736,nan
2948,0.38,24,0,0,1,10,7.3e-05,-0.753218,nan
2949,0.6,20,0,0,1,6,6.1e-05,-0.754458,nan
2950,0.6,20,0,0,1,6,5.8e-05,-0.751449,nan
2951,0.38,24,0,0,1,10,7.8e-05,-0.731628,nan
2952,0.38,24,0,0,1,10,5.7e-05,-0.725886,nan
2953,0.55,20,0,0,1,7,7.4e-05,-0.750468,nan
2954,0.6,20,0,0,1,6,8.5e-05,-0.747431,nan
2955,0.435,23,0,0,1,9,6.2e-05,nan,nan
2956,0.485,23,0,0,1,8,7.8e-05,-0.763286,nan
2957,0.55,20,0,0,1,7,6.6e-05,-0.75775,nan
2958,0.49,22,0,0,1,8,6.6e-05,-0.737138,nan
2959,0.55,20,0,0,1,7,8.1e-05,-0.754629,nan
2960,0.435,23,0,0,1,9,6.6e-05,nan,nan
2961,0.38,24,0,0,1,10,6.4e-05,nan,nan
2962,0.605,19,0,0,1,6,8.2e-05,-0.756401,nan
2963,0.43,24,0,0,1,9,7.7e-05,-0.759954,nan
2964,0.38,24,0,0,1,10,6e-05,-0.755408,nan
2965,0.495,21,0,0,1,8,7.9e-05,nan,nan
2966,0.545,21,0,0,1,7,6.6e-05,-0.741874,nan
2967,0.595,21,0,0,1,6,4.2e-05,nan,nan
2968,0.435,23,0,0,1,9,9.7e-05,-0.750304,nan
2969,0.545,21,0,0,1,7,7.2e-05,nan,nan
2970,0.44,22,0,0,1,9,4.8e-05,nan,nan
2971,0.435,23,0,0,1,9,7.5e-05,-0.753115,nan
2972,0.545,21,0,0,1,7,6.2e-05,nan,nan
2973,0.385,23,0,0,1,10,8.3e-05,-0.744257,nan
2974,0.595,21,0,0,1,6,8.6e-05,nan,nan
2975,0.495,21,0,0,1,8,9e-05,-0.752844,nan
2976,0.44,22,0,0,1,9,6.7e-05,-0.746222,nan
2977,0.495,21,0,0,1,8,5.4e-05,nan,nan
2978,0.545,21,0,0,1,7,9.3e-05,-0.745616,nan
2979,0.44,22,0,0,1,9,8.8e-05,-0.741753,nan
2980,0.435,23,0,0,1,9,8.3e-05,nan,nan
2981,0.38,24,0,0,1,10,6.9e-05,nan,nan
2982,0.49,22,0,0,1,8,4.4e-05,nan,nan
2983,0.54,22,0,0,1,7,7.6e-05,nan,nan
2984,0.605,19,0,0,1,6,6.5e-05,-0.762611,nan
2985,0.435,23,0,0,1,9,7.8e-05,nan,nan
2986,0.385,23,0,0,1,10,7.2e-05,-0.741607,nan
2987,0.545,21,0,0,1,7,7.9e-05,nan,nan
2988,0.49,22,0,0,1,8,7.6e-05,nan,nan
2989,0.43,24,0,0,1,9,7.1e-05,nan,nan
2990,0.55,20,0,0,1,7,5.7e-05,nan,nan
2991,0.495,21,0,0,1,8,6.5e-05,-0.753372,nan
2992,0.38,24,0,0,1,10,4.8e-05,-0.753724,nan
2993,0.38,24,0,0,1,10,9.2e-05,-0.759862,nan
2994,0.435,23,0,0,1,9,7.3e-05,nan,nan
2995,0.49,22,0,0,1,8,6.2e-05,nan,nan
2996,0.6,20,0,0,1,6,6.5e-05,nan,nan
2997,0.435,23,0,0,1,9,6.4e-05,-0.762706,nan
2998,0.435,23,0,0,1,9,0.000113,nan,nan
2999,0.43,24,0,0,1,9,8.1e-05,nan,nan
3000,0.375,25,0,0,1,10,9.1e-05,-0.747743,nan
